Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of cell size (GO:0008361)	4/23	8.785804609132049E-4	0.036450374732033206	0	0	9.08162106936088	63.90921162953936	MTPN;SLC9A3R1;RDX;MSN
negative regulation of ERK1 and ERK2 cascade (GO:0070373)	5/40	9.512902959526099E-4	0.03914866435682394	0	0	6.527415143603133	45.41573948192944	DUSP4;SLC9A3R1;DUSP3;RGS14;GSTP1
negative regulation of ryanodine-sensitive calcium-release channel activity (GO:0060315)	3/11	0.001025477635196318	0.041864098979254485	0	0	14.241633040588653	98.01941784056874	GSTO1;FKBP1B;SRI
regulation of actin filament depolymerization (GO:0030834)	3/11	0.001025477635196318	0.04153184422545088	0	0	14.241633040588653	98.01941784056874	MTPN;WDR1;CFL2
organic cyclic compound catabolic process (GO:1901361)	3/11	0.001025477635196318	0.04120482182997489	0	0	14.241633040588653	98.01941784056874	ALDH4A1;EPHX2;ACAA1
negative regulation of release of sequestered calcium ion into cytosol (GO:0051280)	3/11	0.001025477635196318	0.04088290915942821	0	0	14.241633040588653	98.01941784056874	GSTO1;FKBP1B;SRI
negative regulation of oxidative stress-induced cell death (GO:1903202)	4/24	0.0010384997749498877	0.041081119004413004	0	0	8.703220191470843	59.7909323877722	HTRA2;TXN;PARK7;SOD2
negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	6/62	0.0011807636610106239	0.04634951509336318	0	0	5.05348269182178	34.06852798524888	PPIF;HTRA2;TXNDC12;PARK7;ENO1;SOD2
regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314)	4/25	0.0012177973068661075	0.047438317991891195	0	0	8.355091383812011	56.068608152622026	FKBP1A;GSTO1;FKBP1B;SRI
protein depolymerization (GO:0051261)	4/25	0.0012177973068661075	0.04707893679498293	0	0	8.355091383812011	56.068608152622026	WDR1;CFL2;CFL1;DSTN
cellular response to decreased oxygen levels (GO:0036294)	6/64	0.0013947467274075833	0.05351422969895411	0	0	4.895561357702349	32.18852368279831	NPEPPS;TIGAR;ACAA2;PGK1;NDRG1;ZFP36L1
regulation of supramolecular fiber organization (GO:1902903)	4/26	0.0014176788240533676	0.05398817193391294	0	0	8.033741715203856	52.69117795367887	GPX1;RDX;PARK7;SSH3
proteolysis (GO:0006508)	14/291	0.0015399798355595648	0.058211237784151555	0	0	2.512269745991584	16.269423593817553	TYSND1;HTRA2;IDE;SRI;NPEPPS;CAPN9;PITRM1;LONP2;PMPCB;PMPCA;LAP3;CAPN1;CTSC;CTSB
alpha-linolenic acid metabolic process (GO:0036109)	3/13	0.0017275924060019374	0.0648228238810874	0	0	12.050612572805784	76.65426606844404	ACOT8;ACOX1;ACAA1
dicarboxylic acid catabolic process (GO:0043649)	3/13	0.0017275924060019374	0.0643496645826853	0	0	12.050612572805784	76.65426606844404	ACOT8;GOT1;GOT2
regulation of fatty acid oxidation (GO:0046320)	3/13	0.0017275924060019374	0.06388336266541947	0	0	12.050612572805784	76.65426606844404	FABP3;TYSND1;LONP2
icosanoid metabolic process (GO:0006690)	5/46	0.0018045114974701631	0.06624764152223196	0	0	5.676013168350551	35.85801658728114	GPX1;GPX4;PNPLA8;PTGR1;CYP4F12
monocarboxylic acid biosynthetic process (GO:0072330)	6/68	0.0019101718467752226	0.06962576381495686	0	0	4.607587160190447	28.846085403949736	ACLY;ACOT8;NDUFAB1;ASNS;ACSM5;PARK7
regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)	7/93	0.0020653655532086234	0.07474865544697593	0	0	3.930486538083607	24.300028812842815	IGBP1;GPX1;PDCD6;PDCD5;HTRA2;CYCS;TRIAP1
very long-chain fatty acid metabolic process (GO:0000038)	4/29	0.002152786659489335	0.07736387551671885	0	0	7.202664986044836	44.231509177197694	ACOX1;ACOT1;ACAA1;CYP4F12
superoxide metabolic process (GO:0006801)	4/29	0.002152786659489335	0.07682286939422431	0	0	7.202664986044836	44.231509177197694	PRDX2;CCS;SOD2;SOD1
purine nucleotide catabolic process (GO:0006195)	3/14	0.002167714008927423	0.07681836519136555	0	0	11.189854531891084	68.63948659613152	HINT1;GPX1;GDA
negative regulation of T cell receptor signaling pathway (GO:0050860)	3/14	0.002167714008927423	0.07628858336245958	0	0	11.189854531891084	68.63948659613152	LGALS3;DUSP3;PHPT1
regulation of release of sequestered calcium ion into cytosol (GO:0051279)	5/49	0.0023956770768559566	0.08373383646024621	0	0	5.328502158043374	32.15265830313106	FKBP1A;GSTO1;FKBP1B;SRI;LACRT
negative regulation of stress-activated MAPK cascade (GO:0032873)	4/30	0.0024469123132445938	0.0849428131597766	0	0	6.962576153176675	41.865471398119595	IGBP1;DUSP3;AMBP;GSTP1
negative regulation of transferase activity (GO:0051348)	4/30	0.0024469123132445938	0.08436887523302136	0	0	6.962576153176675	41.865471398119595	POT1;PARK7;TERF1;PHPT1
positive regulation of cellular process (GO:0048522)	20/519	0.002561785468478132	0.08773685399761012	0	0	2.012305246582854	12.007527661591952	EIF5A;MTPN;TGFB2;TSLP;RDX;REG1A;COX17;HBB;HTRA2;MSN;LAMC2;ACLY;CAPNS1;FKBP1B;CDK2;MVD;CAPN1;LACRT;FXN;S100A8
fatty acid beta-oxidation using acyl-CoA dehydrogenase (GO:0033539)	3/15	0.0026714268597191346	0.09088194176764496	0	0	10.443864229765014	61.881384281190215	ACOX1;ETFA;ACOX3
protein oligomerization (GO:0051259)	11/217	0.0032100080166194618	0.10848126429674909	0	0	2.6470623623828375	15.198060494758817	GRHPR;HMGCL;OAT;PDCD6IP;TRIM4;CAT;TYSND1;HBB;HACL1;IDE;DNM1L
neuron apoptotic process (GO:0051402)	3/16	0.0032415832821672784	0.10882762821644487	0	0	9.791122715404699	56.11971345823744	APP;LIG4;GAPDH
positive regulation of apoptotic signaling pathway (GO:2001235)	6/76	0.0033587755730659996	0.11202504411343657	0	0	4.122577985433558	23.482941256834433	SLC9A3R1;PDCD5;PPIF;HTRA2;DNM1L;S100A8
platelet aggregation (GO:0070527)	4/33	0.003492682200574292	0.11573478746448448	0	0	6.329614684706068	35.80717018179319	FGB;CSRP1;HBB;CLIC1
positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)	4/33	0.003492682200574292	0.11498811141632652	0	0	6.329614684706068	35.80717018179319	SLC9A3R1;DNM1L;S100A8;SOD1
establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197)	4/33	0.003492682200574292	0.11425100813801674	0	0	6.329614684706068	35.80717018179319	SLC9A3R1;PDCD6IP;WDR1;MSN
regulation of multicellular organism growth (GO:0040014)	3/17	0.0038808006809930634	0.12613838137011213	0	0	9.215174320380894	51.1600103107583	APP;PPIB;SOD1
negative regulation of antigen receptor-mediated signaling pathway (GO:0050858)	3/17	0.0038808006809930634	0.12534003718422534	0	0	9.215174320380894	51.1600103107583	LGALS3;DUSP3;PHPT1
regulation of telomere maintenance via telomere lengthening (GO:1904356)	3/17	0.0038808006809930634	0.12455173506356983	0	0	9.215174320380894	51.1600103107583	TINF2;POT1;TERF1
positive regulation of cellular protein catabolic process (GO:1903364)	3/17	0.0038808006809930634	0.12377328671942252	0	0	9.215174320380894	51.1600103107583	RDX;MSN;CTSC
cellular response to glucocorticoid stimulus (GO:0071385)	3/17	0.0038808006809930634	0.123004508541041	0	0	9.215174320380894	51.1600103107583	ANXA1;ZFP36L1;PCK2
apoptotic mitochondrial changes (GO:0008637)	4/34	0.003899454416611948	0.12283281412327637	0	0	6.143449546920595	34.07721473696159	PPIF;THEM4;DNM1L;SOD2
protein import (GO:0017038)	5/56	0.004304346100256011	0.13475508067243205	0	0	4.662439388287952	25.401576117714477	PDIA3;RANBP1;CSE1L;HIKESHI;NXT2
positive regulation of peptide secretion (GO:0002793)	4/35	0.0043371231868742305	0.13495329038182438	0	0	5.9679224170085785	32.46874456293015	FGB;TGFB2;DNM1L;PPIA
regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902175)	3/18	0.004591471384133021	0.14200168771655033	0	0	8.703220191470843	46.85426234366472	HTRA2;SOD2;SOD1
negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176)	3/18	0.004591471384133021	0.1411462558628362	0	0	8.703220191470843	46.85426234366472	HTRA2;PARK7;SOD2
negative regulation of calcium-mediated signaling (GO:0050849)	3/18	0.004591471384133021	0.1403010687019809	0	0	8.703220191470843	46.85426234366472	GSTO1;FKBP1B;SRI
cellular respiration (GO:0045333)	5/57	0.004645622784197258	0.14111079206999172	0	0	4.580642206037286	24.606430486236572	ALDH5A1;MDH2;PMPCB;CYCS;ETFA
positive regulation of protein secretion (GO:0050714)	6/82	0.004890619175478226	0.14767354823944015	0	0	3.820925937718907	20.328993298448296	FGB;GPI;TGFB2;DNM1L;PPIA;GAPDH
mitochondrion organization (GO:0007005)	9/167	0.0049860611468357284	0.14966982371942777	0	0	2.814214912212129	14.91846008419319	PITRM1;IDH2;PPIF;CYCS;PARK7;DNM1L;SOD2;FXN;HSD17B10
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	7/109	0.0050143480561825	0.14963870251870934	0	0	3.353534385704362	17.758479916402166	DIABLO;PDCD6;PDCD5;HTRA2;CYCS;HSPE1;S100A8
regulation of protein localization to early endosome (GO:1902965)	2/6	0.005213821101868535	0.15468679699322752	0	0	17.406440382941685	91.49594908912478	RDX;MSN
positive regulation of protein localization to early endosome (GO:1902966)	2/6	0.005213821101868535	0.15379265365800654	0	0	17.406440382941685	91.49594908912478	RDX;MSN
negative regulation of stress-activated protein kinase signaling cascade (GO:0070303)	2/6	0.005213821101868535	0.15290878783238582	0	0	17.406440382941685	91.49594908912478	IGBP1;GSTP1
purine nucleobase biosynthetic process (GO:0009113)	2/6	0.005213821101868535	0.15203502333048646	0	0	17.406440382941685	91.49594908912478	GMPS;PAICS
regulation of NAD(P)H oxidase activity (GO:0033860)	2/6	0.005213821101868535	0.15117118797065415	0	0	17.406440382941685	91.49594908912478	RFK;PARK7
citrate metabolic process (GO:0006101)	2/6	0.005213821101868535	0.1503171134623454	0	0	17.406440382941685	91.49594908912478	ACLY;ACO2
aromatic compound catabolic process (GO:0019439)	2/6	0.005213821101868535	0.14947263529682658	0	0	17.406440382941685	91.49594908912478	EPHX2;ACAA1
pyrimidine deoxyribonucleotide biosynthetic process (GO:0009221)	2/6	0.005213821101868535	0.14863759264153706	0	0	17.406440382941685	91.49594908912478	DUT;TYMS
acetyl-CoA biosynthetic process (GO:0006085)	2/6	0.005213821101868535	0.14781182823797295	0	0	17.406440382941685	91.49594908912478	ACLY;ACAT1
positive regulation of protein localization to endosome (GO:1905668)	2/6	0.005213821101868535	0.14699518830295652	0	0	17.406440382941685	91.49594908912478	RDX;MSN
lipoprotein catabolic process (GO:0042159)	2/6	0.005213821101868535	0.14618752243316008	0	0	17.406440382941685	91.49594908912478	LYPLA2;LYPLAL1
cellular nitrogen compound catabolic process (GO:0044270)	2/6	0.005213821101868535	0.14538868351276027	0	0	17.406440382941685	91.49594908912478	MPST;TST
positive regulation of chromosome organization (GO:2001252)	3/19	0.005375772162427681	0.14909002904819812	0	0	8.245155970867115	43.08797353711835	FEN1;LIG4;TERF1
nucleotide-sugar biosynthetic process (GO:0009226)	3/19	0.005375772162427681	0.14828413699928894	0	0	8.245155970867115	43.08797353711835	GNPDA2;PGM3;NANS
telomere capping (GO:0016233)	3/19	0.005375772162427681	0.147486910456282	0	0	8.245155970867115	43.08797353711835	TINF2;POT1;TERF1
regulation of programmed cell death (GO:0043067)	12/268	0.005748954951721487	0.1568819097253195	0	0	2.3381785589026145	12.062048684504092	PRDX2;TIGAR;TGFB2;MAP2K2;NME2;NME2P1;TNIK;INHBA;TRIAP1;NDRG1;CTSB;NME1
homotypic cell-cell adhesion (GO:0034109)	4/38	0.0058458579110634	0.15867772829870494	0	0	5.496770647244744	28.26451514588209	FGB;CSRP1;HBB;CLIC1
negative regulation of MAP kinase activity (GO:0043407)	5/61	0.006204123839328143	0.16751134366185985	0	0	4.28027222531353	21.754659387322178	DUSP4;UCHL1;DUSP3;RGS14;GSTP1
negative regulation of telomere maintenance via telomerase (GO:0032211)	3/20	0.0062356734286046255	0.16747706055878633	0	0	7.832898172323759	39.77129528371104	TINF2;POT1;TERF1
establishment of protein localization to organelle (GO:0072594)	5/62	0.006644770620790664	0.17753018051253802	0	0	4.21123557651815	21.114819786410752	PDIA3;RANBP1;CSE1L;HIKESHI;NXT2
GTP metabolic process (GO:0046039)	3/21	0.007172948136311596	0.19064351218540665	0	0	7.459903021260723	36.83281262415554	IMPDH2;AK3;AK4
RNA-dependent DNA biosynthetic process (GO:0006278)	3/21	0.007172948136311596	0.18965572196682942	0	0	7.459903021260723	36.83281262415554	POT1;TERF1;PPIA
purine nucleotide biosynthetic process (GO:0006164)	2/7	0.007207234133829814	0.1895799782728533	0	0	14.919806042521445	73.59447991890542	PPAT;HPRT1
negative regulation of interleukin-8 secretion (GO:2000483)	2/7	0.007207234133829814	0.18860777325606942	0	0	14.919806042521445	73.59447991890542	ANXA1;ANXA4
regulation of mitochondrial membrane permeability involved in apoptotic process (GO:1902108)	2/7	0.007207234133829814	0.1876454886986405	0	0	14.919806042521445	73.59447991890542	ACAA2;THEM4
valine metabolic process (GO:0006573)	2/7	0.007207234133829814	0.1866929735275814	0	0	14.919806042521445	73.59447991890542	ALDH6A1;BCAT2
AMP metabolic process (GO:0046033)	2/7	0.007207234133829814	0.18575007972188656	0	0	14.919806042521445	73.59447991890542	AK3;AK4
cellular lipid biosynthetic process (GO:0097384)	2/7	0.007207234133829814	0.18481666223584692	0	0	14.919806042521445	73.59447991890542	ERG28;ACAT1
pentose metabolic process (GO:0019321)	2/7	0.007207234133829814	0.1838925789246677	0	0	14.919806042521445	73.59447991890542	G6PD;RPE
negative regulation of heart rate (GO:0010459)	2/7	0.007207234133829814	0.18297769047230616	0	0	14.919806042521445	73.59447991890542	FKBP1B;SRI
leucine metabolic process (GO:0006551)	2/7	0.007207234133829814	0.18207186032145317	0	0	14.919806042521445	73.59447991890542	HMGCL;BCAT2
regulation of stress-activated MAPK cascade (GO:0032872)	4/41	0.007668784823103598	0.19277738400146632	0	0	5.094567916958543	24.813587765931903	IGBP1;TGFB2;MAP2K2;GSTP1
positive regulation of cell proliferation (GO:0008284)	16/424	0.008034309660391908	0.2009758931224505	0	0	1.9705404207103796	9.505954382087266	EIF5A;TGFB2;TSLP;REG1A;COX17;NME2;LIG4;LAMC2;NME1;CAPNS1;CDK2;S100A6;MVD;CAPN1;LACRT;FXN
cellular response to reactive oxygen species (GO:0034614)	5/65	0.008097518465726152	0.2015689596614661	0	0	4.016870857601928	19.34604389033251	PRDX5;CDK2;PPIF;PARK7;FXN
nuclear transport (GO:0051169)	3/22	0.008189180376856377	0.20286110418979655	0	0	7.120816520294326	34.215106543159386	EIF5A;RGS14;NXT2
negative regulation of epithelial cell proliferation (GO:0050680)	5/66	0.0086270624272063	0.2126758433141727	0	0	3.9560091779412927	18.80232305821223	TGFB2;SPARC;TINF2;STRAP;MCC
peroxisome organization (GO:0007031)	3/23	0.009285773686212242	0.22781395731125514	0	0	6.81121580202066	31.871529761736202	ACOT8;LONP2;DNM1L
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0010880)	3/23	0.009285773686212242	0.22672393837675153	0	0	6.81121580202066	31.871529761736202	GSTO1;FKBP1B;SRI
peptidyl-cysteine modification (GO:0018198)	2/8	0.009488565903132474	0.23057215144611912	0	0	13.054830287206267	60.805062590270424	PARK7;S100A8
regulation of stress-activated protein kinase signaling cascade (GO:0070302)	2/8	0.009488565903132474	0.22947939243452614	0	0	13.054830287206267	60.805062590270424	MAP2K2;GSTP1
4-hydroxyproline metabolic process (GO:0019471)	2/8	0.009488565903132474	0.22839694247021233	0	0	13.054830287206267	60.805062590270424	ALDH4A1;GOT2
establishment of integrated proviral latency (GO:0075713)	2/8	0.009488565903132474	0.22732465635532872	0	0	13.054830287206267	60.805062590270424	LIG4;PPIA
galactose catabolic process (GO:0019388)	2/8	0.009488565903132474	0.22626239160600475	0	0	13.054830287206267	60.805062590270424	PGM2;PGM1
amyloid fibril formation (GO:1990000)	2/8	0.009488565903132474	0.22521000838923264	0	0	13.054830287206267	60.805062590270424	FKBP1A;APP
microvillus organization (GO:0032528)	2/8	0.009488565903132474	0.2241673694615047	0	0	13.054830287206267	60.805062590270424	SLC9A3R1;TNIK
microvillus assembly (GO:0030033)	2/8	0.009488565903132474	0.22313434010914754	0	0	13.054830287206267	60.805062590270424	SLC9A3R1;TNIK
benzene-containing compound metabolic process (GO:0042537)	2/8	0.009488565903132474	0.22211078809029824	0	0	13.054830287206267	60.805062590270424	KYNU;ACAA1
positive regulation of early endosome to late endosome transport (GO:2000643)	2/8	0.009488565903132474	0.2210965835784704	0	0	13.054830287206267	60.805062590270424	RDX;MSN
isoprenoid metabolic process (GO:0006720)	2/8	0.009488565903132474	0.22009159910765916	0	0	13.054830287206267	60.805062590270424	PHYH;MVD
negative regulation of biosynthetic process (GO:0009890)	2/8	0.009488565903132474	0.21909570951893673	0	0	13.054830287206267	60.805062590270424	GSTP1;PARK7
ketone body biosynthetic process (GO:0046951)	2/8	0.009488565903132474	0.21810879190849106	0	0	13.054830287206267	60.805062590270424	HMGCL;ACAT1
actin filament network formation (GO:0051639)	2/8	0.009488565903132474	0.21713072557706284	0	0	13.054830287206267	60.805062590270424	PLS3;PLS1
negative regulation of telomerase activity (GO:0051974)	2/8	0.009488565903132474	0.21616139198073667	0	0	13.054830287206267	60.805062590270424	POT1;TERF1
telomeric D-loop disassembly (GO:0061820)	2/8	0.009488565903132474	0.21520067468304452	0	0	13.054830287206267	60.805062590270424	POT1;TERF1
succinate metabolic process (GO:0006105)	2/8	0.009488565903132474	0.21424845930834077	0	0	13.054830287206267	60.805062590270424	ALDH5A1;SUCLG1
dephosphorylation (GO:0016311)	7/124	0.009950037141265236	0.22367858824615197	0	0	2.947864903562705	13.590184858585399	DUSP4;DUSP12;DUSP3;EPHX2;HDHD2;PHPT1;DUSP13
response to glucocorticoid (GO:0051384)	3/24	0.010463959079116925	0.23419992623128802	0	0	6.527415143603133	29.763827643014302	ANXA1;GOT1;ZFP36L1
fatty acid derivative biosynthetic process (GO:1901570)	3/24	0.010463959079116925	0.23317721912984135	0	0	6.527415143603133	29.763827643014302	ACLY;HMGCL;ACAT1
negative regulation of cell proliferation (GO:0008285)	14/363	0.0106495983735588	0.23628217608813284	0	0	2.013968308770113	9.14791351231328	APP;TGFB2;GSTP1;TINF2;PDCD5;INHBA;MCC;SOD2;NME1;SLC9A3R1;FABP3;ALDH1A2;STRAP;S100A11
tRNA aminoacylation for protein translation (GO:0006418)	4/46	0.011470638525169432	0.25339683287419745	0	0	4.54081053468044	20.28818108860791	PPA2;PPA1;HARS;CARS2
positive regulation of growth (GO:0045927)	5/71	0.011636464376429052	0.2559520591074028	0	0	3.6774169823116245	16.37778704280143	MTPN;TGFB2;AGR2;FXN;S100A8
nuclear import (GO:0051170)	5/71	0.011636464376429052	0.25485355241595475	0	0	3.6774169823116245	16.37778704280143	PDIA3;RANBP1;CSE1L;HIKESHI;NXT2
peptide catabolic process (GO:0043171)	3/25	0.011724802798946436	0.2556908918077934	0	0	6.266318537859007	27.860357913176486	NPEPPS;ACE2;IDE
inositol metabolic process (GO:0006020)	2/9	0.012046116579548741	0.2615801400231371	0	0	11.604293588627792	51.27952360363819	ISYNA1;IMPA1
negative regulation of response to reactive oxygen species (GO:1901032)	2/9	0.012046116579548741	0.2604717495993103	0	0	11.604293588627792	51.27952360363819	TXN;PARK7
actin crosslink formation (GO:0051764)	2/9	0.012046116579548741	0.25937271268116974	0	0	11.604293588627792	51.27952360363819	PLS3;PLS1
vasodilation (GO:0042311)	2/9	0.012046116579548741	0.2582829113673833	0	0	11.604293588627792	51.27952360363819	SOD2;SOD1
regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001267)	2/9	0.012046116579548741	0.2572022297298629	0	0	11.604293588627792	51.27952360363819	HTRA2;PARK7
establishment of viral latency (GO:0019043)	2/9	0.012046116579548741	0.25613055377265515	0	0	11.604293588627792	51.27952360363819	LIG4;PPIA
L-ascorbic acid metabolic process (GO:0019852)	2/9	0.012046116579548741	0.2550677713918557	0	0	11.604293588627792	51.27952360363819	GSTO1;AKR1A1
peroxisome fission (GO:0016559)	2/9	0.012046116579548741	0.25401377233651745	0	0	11.604293588627792	51.27952360363819	ACOT8;DNM1L
protein autoprocessing (GO:0016540)	2/9	0.012046116579548741	0.25296844817052355	0	0	11.604293588627792	51.27952360363819	HTRA2;FXN
hexose catabolic process (GO:0019320)	2/9	0.012046116579548741	0.25193169223539846	0	0	11.604293588627792	51.27952360363819	PGM2;PGM1
establishment of epithelial cell apical/basal polarity (GO:0045198)	2/9	0.012046116579548741	0.2509033996140295	0	0	11.604293588627792	51.27952360363819	SLC9A3R1;MSN
response to metal ion (GO:0010038)	5/72	0.012313947555565505	0.2554393267319137	0	0	3.6263417464461853	15.945107018529848	FGB;PDCD6;FXN;NDRG1;CRIP1
regulation of intrinsic apoptotic signaling pathway (GO:2001242)	4/47	0.012352736630426343	0.2552065385630187	0	0	4.444197544580857	19.527260267528575	SLC9A3R1;PPIF;DNM1L;S100A8
fatty acid biosynthetic process (GO:0006633)	4/47	0.012352736630426343	0.25417747993978074	0	0	4.444197544580857	19.527260267528575	ACLY;NDUFAB1;ACSM5;DECR2
nucleotide biosynthetic process (GO:0009165)	3/26	0.013069213820646821	0.267840153119521	0	0	6.025306286402892	26.134741341219044	RRM1;PPAT;HPRT1
fat-soluble vitamin metabolic process (GO:0006775)	3/26	0.013069213820646821	0.26676879250704294	0	0	6.025306286402892	26.134741341219044	TTPA;ALDH1A2;CYP4F12
positive regulation of release of cytochrome c from mitochondria (GO:0090200)	3/26	0.013069213820646821	0.2657059686325129	0	0	6.025306286402892	26.134741341219044	PDCD5;PPIF;DNM1L
regulation of T cell receptor signaling pathway (GO:0050856)	3/26	0.013069213820646821	0.2646515798680981	0	0	6.025306286402892	26.134741341219044	LGALS3;DUSP3;PHPT1
negative regulation of telomere maintenance via telomere lengthening (GO:1904357)	3/26	0.013069213820646821	0.26360552619273014	0	0	6.025306286402892	26.134741341219044	TINF2;POT1;TERF1
protein processing (GO:0016485)	6/101	0.01310894079850195	0.2633658460423443	0	0	3.1021378900292116	13.446095011883232	LONP2;PMPCB;HTRA2;TYSND1;PMPCA;FXN
pattern recognition receptor signaling pathway (GO:0002221)	4/48	0.013277080477361336	0.2656978104940192	0	0	4.351610095735421	18.806422988142636	FGB;TLR10;S100A8;CTSB
regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)	3/27	0.014497951073617052	0.28899626690885866	0	0	5.802146794313896	24.564827065900364	UFM1;UBA5;PARK7
regulation of autophagy of mitochondrion (GO:1903146)	3/27	0.014497951073617052	0.2878717678158281	0	0	5.802146794313896	24.564827065900364	HTRA2;PARK7;DNM1L
cellular response to thyroid hormone stimulus (GO:0097067)	2/10	0.01486852679023259	0.2940856287230888	0	0	10.443864229765014	43.95309238675617	RDX;CTSB
positive regulation of cytoplasmic transport (GO:1903651)	2/10	0.01486852679023259	0.2929501629751232	0	0	10.443864229765014	43.95309238675617	RDX;MSN
