Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
negative regulation of bone mineralization (GO:0030502)	2/11	0.0031747138731931905	0.11096277325277296	0	0	23.31002331002331	134.09178949598427	ECM1;AHSG
negative regulation of chemotaxis (GO:0050922)	2/11	0.0031747138731931905	0.11020792445513504	0	0	23.31002331002331	134.09178949598427	THBS1;ELANE
low-density lipoprotein particle remodeling (GO:0034374)	2/11	0.0031747138731931905	0.10946327631692467	0	0	23.31002331002331	134.09178949598427	MPO;AGT
urea cycle (GO:0000050)	2/11	0.0031747138731931905	0.10872862345573725	0	0	23.31002331002331	134.09178949598427	ARG2;ARG1
positive regulation of histone deacetylation (GO:0031065)	2/11	0.0031747138731931905	0.10800376596603234	0	0	23.31002331002331	134.09178949598427	SDR16C5;VEGFA
response to thyroid hormone (GO:0097066)	2/11	0.0031747138731931905	0.10728850923778047	0	0	23.31002331002331	134.09178949598427	CTSL;CTSS
regulation of serine-type endopeptidase activity (GO:1900003)	2/11	0.0031747138731931905	0.10658266378226876	0	0	23.31002331002331	134.09178949598427	SEMG2;SEMG1
regulation of protein processing (GO:0070613)	5/128	0.0033185633715400627	0.11068384892136562	0	0	5.008012820512821	28.58685551442031	IGHG3;C3;IGHG4;IGHG1;IGKC
regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	4/80	0.0035572889454876925	0.11787562005729671	0	0	6.410256410256411	36.14587536152239	IGF2;IGF1;DCN;AGT
response to peptide hormone (GO:0043434)	3/40	0.0037223214126018297	0.12254842689359442	0	0	9.615384615384615	53.78276701616063	IGFBP5;IGF2;IGF1
detection of chemical stimulus involved in sensory perception of bitter taste (GO:0001580)	3/40	0.0037223214126018297	0.12176286005453292	0	0	9.615384615384615	53.78276701616063	CST1;AZGP1;CST4
negative regulation of cytokine-mediated signaling pathway (GO:0001960)	3/40	0.0037223214126018297	0.12098730043635118	0	0	9.615384615384615	53.78276701616063	IL1RN;ARG1;APOA1
positive regulation of cytokine biosynthetic process (GO:0042108)	3/40	0.0037223214126018297	0.12022155802852617	0	0	9.615384615384615	53.78276701616063	HMOX1;THBS1;ELANE
positive regulation of mitotic nuclear division (GO:0045840)	3/40	0.0037223214126018297	0.1194654476006738	0	0	9.615384615384615	53.78276701616063	NUSAP1;IGF2;IGF1
positive regulation of Ras protein signal transduction (GO:0046579)	3/40	0.0037223214126018297	0.1187187885531696	0	0	9.615384615384615	53.78276701616063	APOA1;IGF1;GPR18
positive regulation of branching involved in ureteric bud morphogenesis (GO:0090190)	2/12	0.003790209421286504	0.1201331594833853	0	0	21.367521367521366	119.13106848586007	AGT;VEGFA
regulation of phagocytosis (GO:0050764)	3/41	0.003993446744813383	0.12579357246162157	0	0	9.380863039399625	51.811450048429045	AHSG;SFTPD;SFTPA1
sensory perception of bitter taste (GO:0050913)	3/41	0.003993446744813383	0.12502183275326806	0	0	9.380863039399625	51.811450048429045	CST1;AZGP1;CST4
protein modification process (GO:0036211)	4/84	0.004237064838683754	0.13183988946221462	0	0	6.105006105006105	33.35704825692818	TGM1;PLAT;TGM5;TGM3
regulation of fibrinolysis (GO:0051917)	2/13	0.004456486305291268	0.13782696736909905	0	0	19.723865877712033	106.77306996789441	PLG;THBS1
semaphorin-plexin signaling pathway involved in neuron projection guidance (GO:1902285)	2/13	0.004456486305291268	0.13699668443314061	0	0	19.723865877712033	106.77306996789441	NRP1;SEMA3F
positive regulation of glycogen biosynthetic process (GO:0045725)	2/13	0.004456486305291268	0.13617634500539724	0	0	19.723865877712033	106.77306996789441	IGF2;IGF1
regulation of axon guidance (GO:1902667)	2/13	0.004456486305291268	0.13536577152322227	0	0	19.723865877712033	106.77306996789441	NRP1;VEGFA
regulation of leukocyte migration (GO:0002685)	2/13	0.004456486305291268	0.13456479062663515	0	0	19.723865877712033	106.77306996789441	HMOX1;VEGFA
endocytosis (GO:0006897)	7/263	0.004650344155104683	0.13959238954999528	0	0	3.4123037925319295	18.326849152724	IGKC;AHSG;ALB;SFTPD;APOA1;IGHA1;ELANE
regulation of focal adhesion assembly (GO:0051893)	3/44	0.004877717422488309	0.14556135676583534	0	0	8.741258741258742	46.53040130975125	NRP1;THBS1;VEGFA
sprouting angiogenesis (GO:0002040)	3/44	0.004877717422488309	0.14471506980789442	0	0	8.741258741258742	46.53040130975125	NRP1;THBS1;VEGFA
detection of chemical stimulus involved in sensory perception of taste (GO:0050912)	3/44	0.004877717422488309	0.14387856651420716	0	0	8.741258741258742	46.53040130975125	CST1;AZGP1;CST4
amide biosynthetic process (GO:0043604)	3/44	0.004877717422488309	0.14305167820090714	0	0	8.741258741258742	46.53040130975125	ARG2;ARG1;ALOX12B
branching involved in blood vessel morphogenesis (GO:0001569)	2/14	0.005172725227483539	0.15083666763342002	0	0	18.315018315018314	96.41676934135761	NRP1;VEGFA
negative regulation of smooth muscle cell migration (GO:0014912)	2/14	0.005172725227483539	0.1499796411127756	0	0	18.315018315018314	96.41676934135761	IGFBP5;IGFBP3
positive regulation of muscle hypertrophy (GO:0014742)	2/14	0.005172725227483539	0.14913229850761867	0	0	18.315018315018314	96.41676934135761	IGF1;AGT
negative regulation of biomineral tissue development (GO:0070168)	2/14	0.005172725227483539	0.14829447660589046	0	0	18.315018315018314	96.41676934135761	ECM1;AHSG
positive regulation of glycogen metabolic process (GO:0070875)	2/14	0.005172725227483539	0.14746601584272906	0	0	18.315018315018314	96.41676934135761	IGF2;IGF1
cell migration involved in sprouting angiogenesis (GO:0002042)	2/14	0.005172725227483539	0.14664676019915834	0	0	18.315018315018314	96.41676934135761	NRP1;VEGFA
positive regulation of blood vessel endothelial cell migration (GO:0043536)	3/45	0.005196575978092495	0.14650899014478455	0	0	8.547008547008547	44.95517381222208	HMOX1;THBS1;VEGFA
regulation of fibroblast proliferation (GO:0048145)	3/46	0.005527706765970978	0.15498839355357089	0	0	8.361204013377927	43.46138995947558	FTH1;IGF1;AGT
positive regulation of cellular metabolic process (GO:0031325)	4/92	0.005849059661201862	0.16310246694597322	0	0	5.574136008918618	28.65927743775694	APOA1;THBS1;AGT;VEGFA
response to glucose (GO:0009749)	3/47	0.005871234634805744	0.16283103446420497	0	0	8.183306055646481	42.04329245212069	IGF2;IGF1;THBS1
positive regulation of phosphorylation (GO:0042327)	6/208	0.00588968688906087	0.1624598497020412	0	0	3.6982248520710064	18.988729447054904	C3;NRP1;IGF2;IGF1;THBS1;VEGFA
regulation of branching involved in ureteric bud morphogenesis (GO:0090189)	2/15	0.0059381164344082405	0.16291509766013576	0	0	17.094017094017094	87.63014178595627	AGT;VEGFA
positive regulation of vasoconstriction (GO:0045907)	2/15	0.0059381164344082405	0.1620438939293329	0	0	17.094017094017094	87.63014178595627	FGA;FGG
positive regulation of cellular response to insulin stimulus (GO:1900078)	2/15	0.0059381164344082405	0.1611819583233258	0	0	17.094017094017094	87.63014178595627	IGF2;IGF1
body fluid secretion (GO:0007589)	2/15	0.0059381164344082405	0.1603291437290225	0	0	17.094017094017094	87.63014178595627	NPR1;VEGFA
positive regulation of mesonephros development (GO:0061213)	2/15	0.0059381164344082405	0.1594853061304487	0	0	17.094017094017094	87.63014178595627	AGT;VEGFA
cellular transition metal ion homeostasis (GO:0046916)	4/93	0.006075525854390846	0.16232151013066223	0	0	5.51419906258616	28.141641759625617	TF;FTH1;HMOX1;CP
proteolysis involved in cellular protein catabolic process (GO:0051603)	4/93	0.006075525854390846	0.1614760855987317	0	0	5.51419906258616	28.141641759625617	CTSL;CTSK;CTSV;CTSS
glutathione metabolic process (GO:0006749)	3/49	0.006595955113169651	0.1743997872668639	0	0	7.849293563579278	39.41364740555086	GSTA4;GSTA2;GSTA1
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	3/49	0.006595955113169651	0.17350081929126152	0	0	7.849293563579278	39.41364740555086	SEMG1;CAMP;LTF
establishment of skin barrier (GO:0061436)	2/16	0.006751859622178829	0.17669097257424904	0	0	16.025641025641026	80.09514923812006	FLG;ALOX12B
regulation of toll-like receptor 4 signaling pathway (GO:0034143)	2/16	0.006751859622178829	0.17578948802029878	0	0	16.025641025641026	80.09514923812006	LBP;LTF
positive regulation of cell migration involved in sprouting angiogenesis (GO:0090050)	2/16	0.006751859622178829	0.1748971555937998	0	0	16.025641025641026	80.09514923812006	HMOX1;VEGFA
regulation of water loss via skin (GO:0033561)	2/16	0.006751859622178829	0.17401383662615436	0	0	16.025641025641026	80.09514923812006	FLG;ALOX12B
sympathetic nervous system development (GO:0048485)	2/16	0.006751859622178829	0.1731393952360732	0	0	16.025641025641026	80.09514923812006	NRP1;SEMA3F
artery development (GO:0060840)	2/16	0.006751859622178829	0.1722736982598928	0	0	16.025641025641026	80.09514923812006	NRP1;VEGFA
positive regulation of cardiac muscle hypertrophy (GO:0010613)	2/16	0.006751859622178829	0.17141661518397294	0	0	16.025641025641026	80.09514923812006	IGF1;AGT
positive regulation of leukocyte activation (GO:0002696)	2/16	0.006751859622178829	0.1705680180791018	0	0	16.025641025641026	80.09514923812006	LBP;THBS1
linoleic acid metabolic process (GO:0043651)	2/16	0.006751859622178829	0.1697277815368402	0	0	16.025641025641026	80.09514923812006	GSTA1;ALOX12B
regulation of glucose transport (GO:0010827)	2/16	0.006751859622178829	0.16889578260773805	0	0	16.025641025641026	80.09514923812006	C3;RSC1A1
epithelial cell differentiation (GO:0030855)	4/96	0.006789744552483162	0.16901495829912963	0	0	5.3418803418803416	26.66849337209255	EHF;GSTA2;GSTA1;VEGFA
high-density lipoprotein particle remodeling (GO:0034375)	2/17	0.0076131638413001025	0.18859211204929333	0	0	15.082956259426847	73.57279706842394	ALB;APOA1
positive regulation of focal adhesion assembly (GO:0051894)	2/17	0.0076131638413001025	0.18768103904422426	0	0	15.082956259426847	73.57279706842394	NRP1;VEGFA
positive regulation of G-protein coupled receptor protein signaling pathway (GO:0045745)	2/17	0.0076131638413001025	0.18677872635651166	0	0	15.082956259426847	73.57279706842394	C3;ACPP
positive regulation of macrophage activation (GO:0043032)	2/17	0.0076131638413001025	0.18588504823997332	0	0	15.082956259426847	73.57279706842394	LBP;THBS1
positive chemotaxis (GO:0050918)	2/17	0.0076131638413001025	0.1849998813435925	0	0	15.082956259426847	73.57279706842394	NRP1;VEGFA
positive regulation of hormone secretion (GO:0046887)	2/17	0.0076131638413001025	0.18412310465476028	0	0	15.082956259426847	73.57279706842394	FGA;FGG
platelet-derived growth factor receptor signaling pathway (GO:0048008)	2/17	0.0076131638413001025	0.18325459944412464	0	0	15.082956259426847	73.57279706842394	NRP1;PLAT
positive regulation of cellular process (GO:0048522)	10/519	0.007652156276591981	0.1833284200913093	0	0	2.4702336841065162	12.036875165849855	TGM1;SERPINB3;IGF2;IGF1;TIMP1;LBP;NCCRP1;THBS1;PGF;VEGFA
negative regulation of cell proliferation (GO:0008285)	8/363	0.007754926216818876	0.18492237609545198	0	0	2.8254573709119164	13.730103826152781	AZGP1;IGFBP5;FTH1;IGFBP3;HMOX1;IGFBP7;PLG;IGFBP6
positive regulation of mitotic cell cycle (GO:0045931)	3/52	0.007778841159930707	0.18462989041454136	0	0	7.396449704142013	35.91973301073878	NUSAP1;IGF2;IGF1
positive regulation of secretion by cell (GO:1903532)	3/52	0.007778841159930707	0.18377512240336294	0	0	7.396449704142013	35.91973301073878	FGA;FGG;IGF1
positive regulation of cell migration (GO:0030335)	6/221	0.007841046431891683	0.18439105964029148	0	0	3.480682213713888	16.8756804040064	SERPINB3;NRP1;IGF1;SEMA3F;THBS1;VEGFA
protein processing (GO:0016485)	4/101	0.008099807577338724	0.18960237645486014	0	0	5.077430820005078	24.452475112820654	PRSS3;ASPRV1;CTSS;PCSK4
response to nutrient levels (GO:0031667)	2/18	0.008521247395824046	0.1985567372643384	0	0	14.245014245014245	67.88023562531258	IGF2;IGF1
blood vessel endothelial cell migration (GO:0043534)	2/18	0.008521247395824046	0.19765420664040959	0	0	14.245014245014245	67.88023562531258	NRP1;VEGFA
positive regulation of morphogenesis of an epithelium (GO:1905332)	2/18	0.008521247395824046	0.19675984371443486	0	0	14.245014245014245	67.88023562531258	AGT;VEGFA
primary alcohol metabolic process (GO:0034308)	2/19	0.009475337757642954	0.2178047233209549	0	0	13.49527665317139	62.87534252907363	SDR16C5;IGF1
positive regulation of blood coagulation (GO:0030194)	2/19	0.009475337757642954	0.21682802052579367	0	0	13.49527665317139	62.87534252907363	PLG;THBS1
positive regulation of adherens junction organization (GO:1903393)	2/19	0.009475337757642954	0.21586003829130354	0	0	13.49527665317139	62.87534252907363	NRP1;VEGFA
positive regulation of toll-like receptor signaling pathway (GO:0034123)	2/19	0.009475337757642954	0.21490066034334218	0	0	13.49527665317139	62.87534252907363	LBP;LTF
innate immune response in mucosa (GO:0002227)	2/19	0.009475337757642954	0.21394977246571678	0	0	13.49527665317139	62.87534252907363	CAMP;LTF
positive regulation of axon extension (GO:0045773)	2/19	0.009475337757642954	0.21300726245485457	0	0	13.49527665317139	62.87534252907363	NRP1;VEGFA
positive regulation of protein transport (GO:0051222)	3/56	0.0095389526565233	0.21349682195718597	0	0	6.868131868131868	31.953101538325637	FGA;FGG;IGF1
glycosaminoglycan catabolic process (GO:0006027)	3/56	0.0095389526565233	0.21256452142462184	0	0	6.868131868131868	31.953101538325637	GPC3;LYVE1;DCN
positive regulation of cellular catabolic process (GO:0031331)	4/106	0.009565743976259465	0.21223474569935677	0	0	4.837929366231253	22.494276236142937	PLK2;APOA1;IGF1;DCN
regulation of inflammatory response (GO:0050727)	5/166	0.009806761671265525	0.2166402805561384	0	0	3.861600247142416	17.858677652021044	MMP26;AHSG;APOA1;ELANE;AGT
negative regulation of response to external stimulus (GO:0032102)	4/107	0.009878238702427738	0.2172786728383136	0	0	4.792715073088905	22.12998347519392	MMP26;APOA1;ELANE;LTF
regulation of Rho protein signal transduction (GO:0035023)	3/57	0.010012218853441106	0.21928048415927023	0	0	6.747638326585695	31.06578304006978	NRP1;APOA1;GPR18
negative regulation of hydrolase activity (GO:0051346)	4/108	0.010197291122415915	0.22237938716960862	0	0	4.748338081671415	21.77413661062326	SERPINB3;SERPINB4;ECM1;LTF
axon extension (GO:0048675)	2/20	0.01047467146390648	0.22745637651197775	0	0	12.820512820512821	58.44609201914532	NRP1;SEMA3F
dopaminergic neuron differentiation (GO:0071542)	2/20	0.01047467146390648	0.22649257830641853	0	0	12.820512820512821	58.44609201914532	VEGFA;PITX3
regulation of glycogen biosynthetic process (GO:0005979)	2/20	0.01047467146390648	0.22553691341904966	0	0	12.820512820512821	58.44609201914532	IGF2;IGF1
regulation of transport (GO:0051049)	2/20	0.01047467146390648	0.22458927932905368	0	0	12.820512820512821	58.44609201914532	RSC1A1;NRP1
cytokine-mediated signaling pathway (GO:0019221)	11/633	0.010940780201668318	0.23360167936867543	0	0	2.227893223153887	10.059513073518342	IGHG4;IL1RN;IGHG1;IL37;GSTA2;MMP3;HMOX1;TIMP1;LBP;DCN;VEGFA
regulation of extrinsic apoptotic signaling pathway (GO:2001236)	3/59	0.010999160169048281	0.2338696430943891	0	0	6.518904823989571	29.399845875924267	IGF1;THBS1;AGT
regulation of cardiac muscle hypertrophy (GO:0010611)	2/21	0.011518494030446988	0.2438957470430331	0	0	12.21001221001221	54.50306909381621	IGF1;AGT
negative regulation of cytokine biosynthetic process (GO:0042036)	2/21	0.011518494030446988	0.24288791337756604	0	0	12.21001221001221	54.50306909381621	SFTPD;ELANE
regulation of macrophage activation (GO:0043030)	2/21	0.011518494030446988	0.24188837463938676	0	0	12.21001221001221	54.50306909381621	LBP;THBS1
negative regulation of Wnt signaling pathway (GO:0030178)	5/174	0.011846944039054603	0.24776621078399852	0	0	3.6840554081933394	16.341310535142863	IGFBP1;IGFBP4;IGFBP2;IGFBP6;APCDD1
positive regulation of T cell proliferation (GO:0042102)	3/61	0.012040414209365385	0.2507846273893533	0	0	6.305170239596469	27.86561435638091	IGFBP2;IGF2;IGF1
glycosaminoglycan metabolic process (GO:0030203)	3/61	0.012040414209365385	0.24976517768451856	0	0	6.305170239596469	27.86561435638091	NDST2;GPC3;DCN
regulation of tumor necrosis factor production (GO:0032680)	3/61	0.012040414209365385	0.24875398263316423	0	0	6.305170239596469	27.86561435638091	ARG2;LBP;LTF
epithelium development (GO:0060429)	4/115	0.012618405335345455	0.2596440420414027	0	0	4.459308807134894	19.49876829417364	EHF;GSTA2;GSTA1;VEGFA
positive regulation of MAP kinase activity (GO:0043406)	5/177	0.012681166714056693	0.2598875250675956	0	0	3.621613791105317	15.817895560105512	IGF2;IGF1;THBS1;ELANE;VEGFA
positive regulation of cell motility (GO:2000147)	5/179	0.013258907143037409	0.2706408126036796	0	0	3.5811488325454803	15.481613361945845	SERPINB3;IGF1;SEMA3F;THBS1;VEGFA
positive regulation of blood circulation (GO:1903524)	2/23	0.0137366321344794	0.2792750349890374	0	0	11.148272017837236	47.80032481797295	FGA;FGG
negative regulation of blood vessel morphogenesis (GO:2000181)	3/65	0.0142876523785011	0.28932496066464725	0	0	5.91715976331361	25.138222395006803	NPR1;THBS1;DCN
negative regulation of programmed cell death (GO:0043069)	8/408	0.01490413456646989	0.3006158051094697	0	0	2.513826043237808	10.57344549230962	PLK2;ALB;IGF2;IGF1;MPO;THBS1;LTF;VEGFA
mucosal immune response (GO:0002385)	2/24	0.0149094827595128	0.2995397264637552	0	0	10.683760683760683	44.93331027405387	CAMP;LTF
regulation of chemotaxis (GO:0050920)	2/24	0.0149094827595128	0.2983650608697797	0	0	10.683760683760683	44.93331027405387	THBS1;ELANE
transition metal ion homeostasis (GO:0055076)	2/24	0.0149094827595128	0.2971995723507571	0	0	10.683760683760683	44.93331027405387	TF;HMOX1
negative regulation of T cell proliferation (GO:0042130)	2/24	0.0149094827595128	0.2960431537812989	0	0	10.683760683760683	44.93331027405387	ARG1;SFTPD
cGMP biosynthetic process (GO:0006182)	2/24	0.0149094827595128	0.2948956996968753	0	0	10.683760683760683	44.93331027405387	NPR1;NPPA
negative regulation of endothelial cell apoptotic process (GO:2000352)	2/24	0.0149094827595128	0.2937571062617522	0	0	10.683760683760683	44.93331027405387	FGA;FGG
negative regulation of cell migration (GO:0030336)	4/121	0.014963499211201122	0.2936874479798436	0	0	4.238186056367875	17.809457212524446	IGFBP5;IGFBP3;HMOX1;TIMP1
sulfur compound biosynthetic process (GO:0044272)	4/122	0.015379260184878051	0.3006910525802019	0	0	4.203446826397647	17.548278345839634	GSTA4;GSTA2;GSTA1;DCN
regulation of cardiac conduction (GO:1903779)	3/67	0.015494376817681486	0.30178551488789546	0	0	5.74052812858783	23.922377191938654	NPR1;NPPA;AGT
receptor-mediated endocytosis (GO:0006898)	5/188	0.01607893389548217	0.3119802268769792	0	0	3.4097108565193675	14.082942299036636	IGKC;ALB;SFTPD;APOA1;IGHA1
cellular response to vascular endothelial growth factor stimulus (GO:0035924)	2/25	0.016123892243370085	0.31166750802241494	0	0	10.256410256410257	42.33285247944306	NRP1;VEGFA
positive regulation of Rho protein signal transduction (GO:0035025)	2/25	0.016123892243370085	0.31049140421855675	0	0	10.256410256410257	42.33285247944306	APOA1;GPR18
in utero embryonic development (GO:0001701)	2/25	0.016123892243370085	0.3093241433004419	0	0	10.256410256410257	42.33285247944306	IGF2;VEGFA
positive regulation of glucose transport (GO:0010828)	2/25	0.016123892243370085	0.30816562590980356	0	0	10.256410256410257	42.33285247944306	C3;IGF1
response to organic cyclic compound (GO:0014070)	3/69	0.016756899267572425	0.31906886926276895	0	0	5.574136008918618	22.792336727679373	IGFBP5;SPP1;HMOX1
negative regulation of angiogenesis (GO:0016525)	3/69	0.016756899267572425	0.31788273963725683	0	0	5.574136008918618	22.792336727679373	NPR1;THBS1;DCN
negative chemotaxis (GO:0050919)	2/26	0.017379149618511232	0.3284659277898623	0	0	9.861932938856016	39.96532632230006	APOA1;SEMA3F
negative regulation of catalytic activity (GO:0043086)	2/26	0.017379149618511232	0.3272538763958037	0	0	9.861932938856016	39.96532632230006	SERPINB3;TIMP1
