Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
positive regulation of macromolecule metabolic process (GO:0010604)	20/276	5.517914693292409E-12	5.866233058306492E-10	0	0	7.246376811594203	187.84797898527535	TFAP2A;ATF2;GSK3B;DNMT1;SMAD3;VDR;NCOA3;BRCA1;HIF1A;NR0B2;ETS1;HCFC1;SP1;MYC;NKX2-1;DNMT3B;E2F1;MAPK1;TP53;NFE2L2
response to lipid (GO:0033993)	15/140	1.0783229125407596E-11	1.1229962903460197E-9	0	0	10.714285714285714	270.5681683659827	JUN;JUND;VDR;NR1H2;NR1I2;NR1H4;NR1H3;ESR1;RXRA;RARA;CTNNB1;PPARG;PPARA;JUNB;PPARD
positive regulation of histone H3-K4 methylation (GO:0051571)	7/13	1.4677171044950332E-11	1.497952076847631E-9	0	0	53.84615384615384	1343.1776518150534	SMAD4;DNMT1;KMT2A;MYB;DNMT3B;CTNNB1;BRCA1
negative regulation of cell proliferation (GO:0008285)	22/363	1.568061577771655E-11	1.5689839669350502E-9	0	0	6.0606060606060606	150.77936866811726	TFAP2A;CDKN1A;PBRM1;SMARCB1;NOTCH1;CTBP1;VDR;HMGA1;SMARCA2;ETS1;PML;SOX2;KAT2B;RBBP4;MYC;HNF4A;E2F1;CTNNB1;PPARG;TP53;TP73;MEN1
cellular response to oxygen-containing compound (GO:1901701)	19/274	4.120526902667486E-11	4.043663227752343E-9	0	0	6.934306569343065	165.81629364828865	JUN;VDR;H2AFZ;NCOA3;NR1H2;NR1I2;NR1H4;NR1H3;FOS;AHR;ESR1;RELA;NFKB1;KAT5;RUVBL2;MYOD1;NRIP1;RARA;MAPK1
chromatin assembly (GO:0031497)	11/65	4.2392868188788727E-11	4.081713327686583E-9	0	0	16.923076923076923	404.19146258501945	DAXX;HIST1H4A;HIST1H3A;H2AFY;RBBP4;H2AFX;H3F3A;HIST3H3;SMARCA5;HIST1H2BB;TP53
non-recombinational repair (GO:0000726)	10/49	4.6709534322438184E-11	4.414050993470409E-9	0	0	20.408163265306122	485.45046553085075	XRCC6;HIST1H4A;SUMO1;KAT5;PRKDC;XRCC5;H2AFX;HIST3H3;BRCA1;TP53BP1
double-strand break repair via nonhomologous end joining (GO:0006303)	10/50	5.788325943213034E-11	5.3705140524029294E-9	0	0	20.0	471.4518580426838	XRCC6;HIST1H4A;SUMO1;KAT5;PRKDC;XRCC5;H2AFX;HIST3H3;BRCA1;TP53BP1
negative regulation of G0 to G1 transition (GO:0070317)	9/37	8.15159203814667E-11	7.428138244761153E-9	0	0	24.324324324324326	565.059472848356	SUZ12;CBX5;RBBP4;EED;EHMT2;E2F1;BRCA1;RBBP7;EZH2
DNA alkylation (GO:0006305)	7/16	9.539483439984017E-11	8.540348069164638E-9	0	0	43.75	1009.4436049990467	DNMT1;DNMT3L;EHMT2;DNMT3A;DNMT3B;FOS;GATAD2A
DNA methylation or demethylation (GO:0044728)	7/16	9.539483439984017E-11	8.393100688661799E-9	0	0	43.75	1009.4436049990467	DNMT1;DNMT3L;EHMT2;DNMT3A;DNMT3B;FOS;GATAD2A
DNA repair (GO:0006281)	19/288	9.706681591288248E-11	8.39545697632948E-9	0	0	6.597222222222222	152.10305884149798	SMARCB1;PARP1;PRKDC;XRCC5;NCOA6;H2AFX;HMGA1;BRCA1;HMGB1;SIRT1;DDB1;MTA1;KAT5;TRIM28;SUMO1;TDG;TP53;TP73;MEN1
histone acetylation (GO:0016573)	11/71	1.1511122043467348E-10	9.79020929796898E-9	0	0	15.492957746478872	354.55823313797316	KAT2B;KAT2A;CREBBP;SPI1;KAT5;RUVBL2;MYOD1;RUVBL1;ACTL6A;EP400;EP300
peptidyl-lysine modification (GO:0018205)	13/115	1.351977649287913E-10	1.1310068761174131E-8	0	0	11.304347826086957	256.88319329793524	HDAC4;TOP2B;UBE2I;SIRT1;PIAS2;PIAS1;KAT2B;MTA1;TRIM28;SUMO1;SP3;EP300;TP53BP1
regulation of G0 to G1 transition (GO:0070316)	9/39	1.3648487100125207E-10	1.1233585430957891E-8	0	0	23.076923076923077	524.1878617523507	SUZ12;CBX5;RBBP4;EED;EHMT2;E2F1;BRCA1;RBBP7;EZH2
negative regulation of growth (GO:0045926)	13/120	2.3202437785403643E-10	1.879397460617695E-8	0	0	10.833333333333334	240.32860228894165	SMAD4;CDKN1A;NOTCH1;SMAD3;SMARCA2;ING1;SIRT1;PML;SMARCA4;BCL6;HNF4A;RBBP7;TP53
nucleic acid-templated transcription (GO:0097659)	11/76	2.4651826922938307E-10	1.965598012308659E-8	0	0	14.473684210526317	320.2097830491902	NCOA1;THRB;SMARCD3;BCL3;E2F1;ARNT;ASH2L;NR3C1;SMARCA1;ESR1;BPTF
DNA methylation (GO:0006306)	7/18	2.6091647269469977E-10	2.048395015632389E-8	0	0	38.888888888888886	858.1541417483764	DNMT1;DNMT3L;EHMT2;DNMT3A;DNMT3B;FOS;GATAD2A
response to UV (GO:0009411)	12/98	2.75000174865108E-10	2.126251352025222E-8	0	0	12.244897959183673	269.5622373353762	YY1;CREBBP;KDM1A;PARP1;RUVBL2;MYC;BCL3;EP300;TP53;RELA;MEN1;TP73
nucleosome assembly (GO:0006334)	10/60	3.895837047066567E-10	2.967232306146372E-8	0	0	16.666666666666664	361.09903951227477	DAXX;HIST1H4A;HIST1H3A;H2AFY;RBBP4;H2AFX;H3F3A;HIST3H3;SMARCA5;HIST1H2BB
chromatin silencing at rDNA (GO:0000183)	6/11	4.1102230336519304E-10	3.0844806089302644E-8	0	0	54.54545454545454	1178.856743825962	HIST1H4A;HIST1H3A;SUV39H1;H3F3A;MBD2;SIRT1
regulation of receptor biosynthetic process (GO:0010869)	6/11	4.1102230336519304E-10	3.039777991409536E-8	0	0	54.54545454545454	1178.856743825962	HDAC2;HDAC1;NR1H3;PPARG;PPARA;HIF1A
response to estradiol (GO:0032355)	8/30	4.211613180358958E-10	3.07026600848168E-8	0	0	26.666666666666664	575.6801380642044	KAT5;H2AFZ;RUVBL2;NCOA3;MYOD1;NRIP1;CTNNB1;ESR1
positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)	16/215	5.389872495153149E-10	3.873875963769932E-8	0	0	7.441860465116279	158.81919405481003	HDAC4;ATF2;HDAC5;SMARCB1;KDM1A;SRF;ESR1;RELA;NFKB1;SMARCA4;DDIT3;CTNNB1;EP300;PPARG;TP53BP1;PPARGC1A
regulation of cell cycle (GO:0051726)	16/215	5.389872495153149E-10	3.820072130939795E-8	0	0	7.441860465116279	158.81919405481003	RB1;JUN;JUND;UHRF2;CTBP1;SRC;SIRT1;HCFC1;NR4A1;RBBP4;RARA;EP300;TAF6;JUNB;TP73;MEN1
DNA damage response, signal transduction by p53 class mediator (GO:0030330)	11/82	5.720958388667942E-10	3.9991850215578776E-8	0	0	13.414634146341465	285.48641520645214	CDKN1A;KAT5;PLAGL1;CARM1;BCL3;E2F1;EP300;BRCA1;TP53;PML;TP73
cellular response to estradiol stimulus (GO:0071392)	7/20	6.24896656390938E-10	4.309253564274266E-8	0	0	35.0	741.770219037345	KAT5;H2AFZ;NCOA3;MYOD1;RUVBL2;NRIP1;ESR1
positive regulation of homeostatic process (GO:0032846)	11/83	6.537923424098397E-10	4.448403097756549E-8	0	0	13.253012048192772	280.2777646693554	SMARCB1;STAT1;HNF4A;ARNT;NR1H3;ETS1;HIF1A;GATA1;PPARGC1A;PML;SMARCA4
negative regulation of apoptotic process (GO:0043066)	23/485	6.921106372495391E-10	4.647158660374208E-8	0	0	4.742268041237113	100.02048076937228	HSPA9;TFAP2A;GSK3B;HDAC2;NOTCH1;HDAC3;CSNK2A1;PRKDC;HDAC1;SRC;NR1H4;FHL2;GATA1;SIRT1;RELA;FOXO1;NFKB1;MYC;BCL3;CTNNB1;TP53;PPARGC1A;TP73
protein deacetylation (GO:0006476)	8/32	7.440294750780288E-10	4.930886248471663E-8	0	0	25.0	525.4735116209957	HDAC4;HDAC5;HDAC2;HDAC3;HDAC1;SIN3A;TBL1XR1;SIRT1
positive regulation of cytokine production (GO:0001819)	16/220	7.553762638147344E-10	4.941903941341781E-8	0	0	7.2727272727272725	152.75494638656315	CREBBP;XRCC6;CEBPB;PRKDC;XRCC5;ARNT;BRCA1;HMGB1;HIF1A;RELA;NFKB1;RUNX1;DDIT3;RARA;CTNNB1;EP300
protein complex assembly (GO:0006461)	15/189	7.797059276263102E-10	5.036505504654507E-8	0	0	7.936507936507936	166.44527208886478	GSK3B;CREBBP;HDAC1;ASH2L;SMARCA4;HIST1H4A;KAT5;TRIM28;RBBP5;MYC;DDIT3;RUVBL1;EP300;CTNNB1;MEN1
regulation of cholesterol homeostasis (GO:2000188)	6/12	8.15223568181344E-10	5.200107335536748E-8	0	0	50.0	1046.3779361759366	VDR;NR1H2;HNF4A;NR1I2;NR1H4;NR1H3
positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522)	7/21	9.294443106141271E-10	5.8554991568690004E-8	0	0	33.33333333333333	693.2144741277812	SMAD4;NOTCH1;EP300;HIF1A;RELA;RUNX2;NFE2L2
intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	9/48	9.995322400895032E-10	6.220259781922847E-8	0	0	18.75	388.57000699295065	BCL3;E2F1;EP300;BRCA1;SIRT1;TP53;PML;HIC1;TP73
cellular response to organic cyclic compound (GO:0071407)	13/135	1.0169119321973694E-9	6.252170590365272E-8	0	0	9.62962962962963	199.39588085257384	H2AFZ;NCOA3;AHR;BRCA1;NR3C1;ESR1;NFKB1;RELA;KAT5;RUVBL2;MYOD1;NRIP1;CTNNB1
regulation of intracellular signal transduction (GO:1902531)	21/422	1.7034695794367619E-9	1.0348577695078329E-7	0	0	4.976303317535545	100.47454347632052	MBD3;HDAC2;TBP;CSNK2A1;HDAC1;EHMT2;NCOA3;CHD4;BRCA1;CHD3;RELA;PML;KAT5;RBBP4;EP300;MAPK1;TAF6;RBBP7;MTA2;TP53;TP73
double-strand break repair (GO:0006302)	13/141	1.7435527396625614E-9	1.0467470153527118E-7	0	0	9.219858156028367	185.94002341315937	XRCC6;PARP1;PRKDC;XRCC5;H2AFX;BRCA1;YY1;HIST1H4A;MTA1;KAT5;SUMO1;HIST3H3;TP53BP1
protein-DNA complex assembly (GO:0065004)	11/91	1.7880768428868333E-9	1.0609948987501757E-7	0	0	12.087912087912088	243.47623848927216	DDB1;DAXX;HIST1H4A;HIST1H3A;PARP1;H2AFY;H2AFX;H3F3A;HIST3H3;SMARCA5;HIST1H2BB
negative regulation of cell growth (GO:0030308)	12/115	1.8002525834867571E-9	1.055941256727922E-7	0	0	10.43478260869565	210.1078837328295	SMAD4;CDKN1A;SMAD3;BCL6;HNF4A;RBBP7;TP53;SMARCA2;ING1;SIRT1;PML;SMARCA4
positive regulation of multicellular organismal process (GO:0051240)	15/202	1.9603396566935163E-9	1.1367742350121606E-7	0	0	7.425742574257425	148.88723825113595	SMAD2;SMAD4;NOTCH1;SMAD3;H2AFY;VDR;SRC;NCOA3;ZBTB16;HIF1A;SIRT1;CTNNB1;TP53BP1;PPARGC1A;EZH2
histone deacetylation (GO:0016575)	8/36	2.0685126369004973E-9	1.1860247175396897E-7	0	0	22.22222222222222	444.36524490746507	HDAC4;HDAC5;HDAC2;HDAC1;SIN3A;TBL1XR1;SIRT1;RCOR1
regulation of fat cell differentiation (GO:0045598)	10/72	2.4972617691855012E-9	1.4159474231281793E-7	0	0	13.88888888888889	275.11209718984793	CEBPB;CREB1;SMAD3;ZBTB16;CARM1;E2F1;PPARG;SIRT1;FOXO1;PPARD
negative regulation of cell differentiation (GO:0045596)	13/150	3.732335939282775E-9	2.0929791536439565E-7	0	0	8.666666666666666	168.18734003177175	SUZ12;NOTCH1;SMAD3;ZBTB16;NR1H2;NR1H3;SIRT1;FOXO1;NKX2-1;E2F1;PPARG;PPARA;MEN1
chromosome organization (GO:0051276)	9/56	4.214430874246483E-9	2.3376348642695438E-7	0	0	16.071428571428573	309.9335026903828	DDB1;TOP2B;HDAC2;HIST1H4A;HIST1H3A;PARP1;MYC;H3F3A;SIRT1
response to ionizing radiation (GO:0010212)	10/77	4.892478786491137E-9	2.6845504567165883E-7	0	0	12.987012987012985	248.51385392976437	CDKN1A;MTA1;KAT5;MYC;H2AFX;BRCA1;SIRT1;TP53;MEN1;TP73
response to gamma radiation (GO:0010332)	7/26	5.040037149156438E-9	2.736096762994181E-7	0	0	26.92307692307692	514.3883334160826	XRCC6;KDM1A;XRCC5;MYC;TP53;MEN1;TP73
internal peptidyl-lysine acetylation (GO:0018393)	7/26	5.040037149156438E-9	2.707295744436348E-7	0	0	26.92307692307692	514.3883334160826	KAT2B;CREBBP;KAT2A;KAT5;RUVBL2;RUVBL1;EP300
peptidyl-lysine acetylation (GO:0018394)	5/8	5.197809453130906E-9	2.762960587429897E-7	0	0	62.5	1192.1892849454264	KAT2B;CREBBP;KAT2A;EP300;SIRT1
protein deacylation (GO:0035601)	6/16	6.833645208374978E-9	3.595060979210053E-7	0	0	37.5	705.0527850098118	HDAC4;HDAC5;HDAC3;HDAC1;SIN3A;SIRT1
protein deubiquitination (GO:0016579)	16/257	7.140852188120734E-9	3.718343746528582E-7	0	0	6.22568093385214	116.77779743899465	SMAD2;SMAD4;SMAD3;ACTL6A;FOXK2;BRCA1;HIF1A;ESR1;HCFC1;YY1;KAT2B;KAT2A;MYC;RUVBL1;EP300;TP53
protein modification by small protein removal (GO:0070646)	16/261	8.894894670760839E-9	4.584913889383087E-7	0	0	6.130268199233716	113.64161445086384	SMAD2;SMAD4;SMAD3;ACTL6A;FOXK2;BRCA1;HIF1A;ESR1;HCFC1;YY1;KAT2B;KAT2A;MYC;RUVBL1;EP300;TP53
positive regulation of cell cycle arrest (GO:0071158)	10/82	9.136768393592952E-9	4.662492911250483E-7	0	0	12.195121951219512	225.74340343220308	CDKN1A;UHRF2;PLAGL1;CARM1;E2F1;EP300;BRCA1;TP53;PML;TP73
positive regulation of type I interferon production (GO:0032481)	9/62	1.071678057329703E-8	5.414626857973737E-7	0	0	14.516129032258066	266.3920893783464	CREBBP;XRCC6;PRKDC;STAT1;XRCC5;EP300;CTNNB1;RELA;NFKB1
negative regulation of histone methylation (GO:0031061)	5/9	1.1600243962435594E-8	5.803533817677337E-7	0	0	55.55555555555556	1015.124428211711	DNMT1;H2AFY;PHF1;DNMT3B;BRCA1
positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003)	7/29	1.1658879153757558E-8	5.776238866177167E-7	0	0	24.137931034482758	440.93236040264674	CEBPB;NOTCH1;DDIT3;HIF1A;TP53;ATF3;NFE2L2
regulation of apoptotic process (GO:0042981)	28/815	1.1904956664030508E-8	5.841441716975739E-7	0	0	3.4355828220858897	62.68671262828953	GSK3B;HDAC2;HDAC3;PRKDC;HDAC1;SRC;FHL2;BRCA1;HMGB1;GATA1;RELA;FOXO1;SOX2;MYC;E2F1;HSPA9;TFAP2A;JUN;CREBBP;STAT1;NR1H4;SIRT1;NFKB1;BCL6;BCL3;CTNNB1;TP53;TP73
regulation of cell growth (GO:0001558)	14/201	1.563262456927999E-8	7.597455540670075E-7	0	0	6.965174129353234	125.19138359738209	CDKN1A;SMAD4;SMAD3;CSNK2A1;H3F3A;SMARCA2;ING1;SIRT1;PML;SMARCA4;BCL6;HNF4A;RBBP7;TP53
regulation of stem cell differentiation (GO:2000736)	10/88	1.8301986752375837E-8	8.810852678997538E-7	0	0	11.363636363636363	202.45745701463937	HIST1H4A;SPI1;NOTCH1;HIST1H3A;KMT2A;MYB;H3F3A;GATA1;RUNX1;TP73
cellular response to light stimulus (GO:0071482)	9/66	1.8891317355208066E-8	9.009569389123996E-7	0	0	13.636363636363635	242.51677390407673	YY1;CREBBP;KDM1A;PARP1;RUVBL2;MYC;EP300;TP53;TP73
histone H4 acetylation (GO:0043967)	8/47	1.9565699312861265E-8	9.244792925326948E-7	0	0	17.02127659574468	302.1189419381839	KMT2A;RUVBL2;MYOD1;RUVBL1;ACTL6A;EP400;EP300;HCFC1
protein modification by small protein conjugation (GO:0032446)	19/398	2.0631979059758058E-8	9.659173315774804E-7	0	0	4.773869346733668	84.48041409116824	TOP2B;UBE2I;UHRF2;PRKDC;EPAS1;UHRF1;BRCA1;HIF1A;SIRT1;PIAS2;PIAS1;DDB1;MTA1;TRIM28;SUMO1;SP3;TP53BP1;HIST1H2BB;NFE2L2
regulation of erythrocyte differentiation (GO:0045646)	7/32	2.4512527371797764E-8	1.1371584288934909E-6	0	0	21.875	383.33928344201985	HSPA9;SPI1;STAT1;ARNT;ETS1;HIF1A;GATA1
protein sumoylation (GO:0016925)	9/68	2.4722172684661926E-8	1.1365517766651335E-6	0	0	13.235294117647058	231.82365860000507	TOP2B;MTA1;UBE2I;SUMO1;TRIM28;SP3;TP53BP1;PIAS2;PIAS1
lipid homeostasis (GO:0055088)	8/49	2.758443260648403E-8	1.2568157106329286E-6	0	0	16.326530612244895	284.17982464242283	VDR;HNF4A;NR1H2;NR1I2;NR1H4;NR1H3;PPARG;SIRT1
intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:0042771)	6/20	3.199172140680418E-8	1.4447234897249711E-6	0	0	30.0	517.733660209627	BCL3;EP300;SIRT1;TP53;PML;TP73
cellular response to cytokine stimulus (GO:0071345)	20/456	3.517223639099569E-8	1.5744203710811492E-6	0	0	4.385964912280701	75.27635440549432	GSK3B;CDKN1A;HSP90AA1;SMAD3;POU2F1;CEBPD;STAT1;BRCA1;FOS;HIF1A;SIRT1;RELA;FOXO1;NFKB1;SOX2;BCL6;MYC;JUNB;TP53;NFE2L2
regulation of histone H3-K9 methylation (GO:0051570)	5/11	4.184716884675354E-8	1.856922631521594E-6	0	0	45.45454545454545	772.2382587416877	DNMT1;MYB;DNMT3B;BRCA1;SIRT1
negative regulation of histone acetylation (GO:0035067)	5/11	4.184716884675354E-8	1.8409146778015801E-6	0	0	45.45454545454545	772.2382587416877	SPI1;CTBP1;SIN3A;BRCA1;SIRT1
regulation of chromatin silencing (GO:0031935)	5/11	4.184716884675354E-8	1.8251803643160966E-6	0	0	45.45454545454545	772.2382587416877	UHRF2;SIN3A;UHRF1;HMGA1;SIRT1
regulation of DNA binding (GO:0051101)	8/52	4.486437670655102E-8	1.940194189267202E-6	0	0	15.384615384615385	260.30187306055933	RB1;JUN;KDM1A;SUMO1;BCL3;E2F1;PPARG;HMGB1
regulation of interferon-gamma-mediated signaling pathway (GO:0060334)	6/22	6.05665384506126E-8	2.597235678264505E-6	0	0	27.27272727272727	453.2597254678783	SUMO1;STAT1;NR1H2;NR1H3;PPARG;PIAS1
regulation of hematopoietic stem cell differentiation (GO:1902036)	9/76	6.671417438513709E-8	2.8370202657279543E-6	0	0	11.842105263157894	195.665309965415	HIST1H4A;SPI1;HIST1H3A;KMT2A;MYB;H3F3A;GATA1;RUNX1;TP73
regulation of hematopoietic progenitor cell differentiation (GO:1901532)	9/77	7.489656320147936E-8	3.1586542315466874E-6	0	0	11.688311688311687	191.77197466717965	HIST1H4A;SPI1;HIST1H3A;KMT2A;MYB;H3F3A;GATA1;RUNX1;TP73
positive regulation of neuron death (GO:1901216)	7/38	8.73621199231283E-8	3.6541712948174075E-6	0	0	18.421052631578945	299.40112739756427	TFAP2A;GSK3B;DAXX;DDIT3;CTNNB1;FOS;TP53
chemical homeostasis (GO:0048878)	7/38	8.73621199231283E-8	3.624462585103445E-6	0	0	18.421052631578945	299.40112739756427	VDR;HNF4A;NR1H2;NR1I2;NR1H4;NR1H3;PPARG
cellular response to organic substance (GO:0071310)	11/133	9.897919626366457E-8	4.07331321397968E-6	0	0	8.270676691729323	133.3924192662362	NCOA1;NCOA2;JUN;SMAD3;JUND;NCOA3;NR1H4;MAPK1;CTNNB1;PPARA;JUNB
cellular response to hormone stimulus (GO:0032870)	9/80	1.0491921698353877E-7	4.283222114135987E-6	0	0	11.25	180.78834538081463	NCOA1;NCOA2;JUN;JUND;SRC;NCOA3;NR3C1;JUNB;GATA1
negative regulation of cell cycle process (GO:0010948)	9/81	1.1702273352102263E-7	4.739420707601417E-6	0	0	11.11111111111111	177.3433068602741	SUZ12;CBX5;RBBP4;EED;EHMT2;E2F1;BRCA1;RBBP7;EZH2
positive regulation of DNA metabolic process (GO:0051054)	9/82	1.303239058013264E-7	5.236558199245422E-6	0	0	10.97560975609756	173.99900746372558	DNMT3L;DNMT1;TRIM28;MYC;H2AFX;HMGB1;BRCA1;SIRT1;PML
negative regulation of cholesterol storage (GO:0010887)	4/6	1.4329382790286753E-7	5.712721904596351E-6	0	0	66.66666666666666	1050.5579049466137	NR1H2;NR1H3;PPARG;PPARA
response to cytokine (GO:0034097)	11/138	1.4449656661738676E-7	5.716015344562207E-6	0	0	7.971014492753622	125.54355868927875	HDAC4;JUN;SMAD3;JUND;SRC;STAT1;SRF;JUNB;RELA;PML;RELB
cellular response to peptide hormone stimulus (GO:0071375)	10/110	1.5719933977299744E-7	6.17067869893543E-6	0	0	9.090909090909092	142.41591960797678	NR4A1;KAT2B;HDAC5;PARP1;PRKDC;SRC;PPARG;FOXO1;NFKB1;RELA
negative regulation of programmed cell death (GO:0043069)	18/408	1.6127237622149698E-7	6.2822361515900695E-6	0	0	4.411764705882353	69.00075495720317	HSPA9;TFAP2A;GSK3B;HDAC2;HDAC3;PRKDC;HDAC1;SRC;NR1H4;FHL2;GATA1;SIRT1;RELA;FOXO1;NFKB1;MYC;BCL3;TP53
regulation of telomerase activity (GO:0051972)	7/42	1.8054455978466816E-7	6.979688549857285E-6	0	0	16.666666666666664	258.78813701712323	HSP90AA1;SRC;XRCC5;MYC;MAPK1;TP53;MEN1
signal transduction involved in mitotic G1 DNA damage checkpoint (GO:0072431)	8/63	2.101825266727743E-7	8.064371681286973E-6	0	0	12.698412698412698	195.24177154425678	CDKN1A;PRKDC;PLAGL1;CARM1;E2F1;EP300;TP53;PML
regulation of angiogenesis (GO:0045765)	12/177	2.294220762221202E-7	8.736872051951339E-6	0	0	6.779661016949152	103.64544001532285	ATF2;SP1;STAT1;CTNNB1;PPARG;BRCA1;ETS1;HIF1A;SIRT1;PML;GTF2I;RUNX1
modulation by host of viral transcription (GO:0043921)	6/27	2.3048463750748292E-7	8.712319297782855E-6	0	0	22.22222222222222	339.62403611751955	JUN;SMARCB1;HDAC1;SP1;EP300;SMARCA4
cellular response to oxidative stress (GO:0034599)	10/115	2.392830047405176E-7	8.978390979344569E-6	0	0	8.695652173913043	132.5705988285142	JUN;PARP1;ARNT;MAPK1;FOS;TP53;HIF1A;PPARGC1A;FOXO1;NFE2L2
pri-miRNA transcription from RNA polymerase II promoter (GO:0061614)	4/7	3.317359540687939E-7	1.2356558931482155E-5	0	0	57.14285714285714	852.5100859162183	SPI1;PPARG;ETS1;RELA
regulation of histone H3-K9 acetylation (GO:2000615)	4/7	3.317359540687939E-7	1.2267018649369966E-5	0	0	57.14285714285714	852.5100859162183	SMAD4;SMARCB1;KMT2A;BRCA1
positive regulation of cellular metabolic process (GO:0031325)	9/92	3.5449923248383816E-7	1.3014457434280763E-5	0	0	9.782608695652174	145.29677924390205	CDKN1A;HDAC2;HDAC1;UHRF1;NR1H2;NR1H3;PPARA;TP53;HIF1A
positive regulation of histone modification (GO:0031058)	6/29	3.637619320678757E-7	1.325912242387407E-5	0	0	20.689655172413794	306.76068033233736	KDM1A;CTBP1;RUVBL2;BRCA1;PPARGC1A;TP53
regulation of cell differentiation (GO:0045595)	10/121	3.8562462657437186E-7	1.3956329570276734E-5	0	0	8.264462809917356	122.05290422026368	TFAP2A;SUZ12;CREBBP;JUN;JUND;BCL6;SRF;JUNB;RUNX2;RUNX1
negative regulation of macromolecule metabolic process (GO:0010605)	10/124	4.846034301150931E-7	1.7415009182234646E-5	0	0	8.064516129032258	117.25753992216983	RB1;YY1;NOTCH1;HDAC1;PGR;HIF1A;NR0B2;ESR1;SIRT1;NFKB1
positive regulation by host of viral transcription (GO:0043923)	5/17	5.33779780081584E-7	1.9048099424869394E-5	0	0	29.411764705882355	424.80242587929854	JUN;SMARCB1;SP1;EP300;SMARCA4
positive regulation of transcription of Notch receptor target (GO:0007221)	5/17	5.33779780081584E-7	1.8915820956641132E-5	0	0	29.411764705882355	424.80242587929854	KAT2B;CREBBP;NOTCH1;STAT1;EP300
positive regulation of cellular biosynthetic process (GO:0031328)	11/159	6.04514698049299E-7	2.1274748304452223E-5	0	0	6.918238993710691	99.0611562143137	HSP90AA1;SMAD3;SP1;MYC;NR1H2;BCL3;ARNT;NR1H3;HIF1A;PPARGC1A;NFKB1
histone H4 deacetylation (GO:0070933)	4/8	6.582799366366558E-7	2.3008236415457907E-5	0	0	50.0	711.6817780237575	HDAC4;HDAC2;HDAC1;RCOR1
positive regulation of chromatin silencing (GO:0031937)	4/8	6.582799366366558E-7	2.2851717800386765E-5	0	0	50.0	711.6817780237575	DNMT1;TRIM28;SIN3A;SIRT1
negative regulation of DNA binding (GO:0043392)	6/34	9.879356471904303E-7	3.406375410549166E-5	0	0	17.647058823529413	244.01732251310338	JUN;KDM1A;SUMO1;SIN3A;E2F1;GATA1
regulation of methylation-dependent chromatin silencing (GO:0090308)	4/9	1.1756320457022156E-6	4.026342502831145E-5	0	0	44.44444444444444	606.8313175002049	DNMT1;UHRF2;TRIM28;UHRF1
fat cell differentiation (GO:0045444)	7/55	1.2167999109123917E-6	4.139553296923957E-5	0	0	12.727272727272725	173.3363694263854	NR4A1;CTBP1;EP300;PPARG;SIRT1;PPARGC1A;FOXO1
negative regulation of sequence-specific DNA binding transcription factor activity (GO:0043433)	10/140	1.4836418430115767E-6	5.0139233939656135E-5	0	0	7.142857142857142	95.86436277162265	RB1;HDAC4;HDAC2;KDM1A;SUMO1;DDIT3;NR0B2;ESR1;SIRT1;MEN1
cytokine-mediated signaling pathway (GO:0019221)	21/633	1.60684564133196E-6	5.3945613866559153E-5	0	0	3.3175355450236967	44.26002971956286	HSPA9;CDKN1A;SMAD4;HSP90AA1;POU2F1;CEBPD;STAT1;FOS;HIF1A;SIRT1;RELA;FOXO1;NFKB1;PML;SMARCA4;SOX2;HIST1H3A;BCL6;MYC;JUNB;TP53
mRNA transcription (GO:0009299)	5/21	1.6991156196356266E-6	5.6670503313729424E-5	0	0	23.809523809523807	316.31911109545644	SRF;DDIT3;ARNT;HIF1A;TP53
positive regulation of histone acetylation (GO:0035066)	5/21	1.6991156196356266E-6	5.630251303247144E-5	0	0	23.809523809523807	316.31911109545644	SMAD4;SMARCB1;RUVBL2;BRCA1;PPARGC1A
negative regulation of gene silencing by miRNA (GO:0060965)	4/10	1.9440565830475138E-6	6.400335963413847E-5	0	0	40.0	526.0293498337476	NCOR2;NCOR1;PPARG;ESR1
positive regulation of DNA repair (GO:0045739)	6/38	1.9615864357948024E-6	6.416651014013383E-5	0	0	15.789473684210526	207.50142641204988	TRIM28;PARP1;H2AFX;HMGB1;BRCA1;SIRT1
positive regulation of developmental process (GO:0051094)	9/113	2.033765623463589E-6	6.610385972315092E-5	0	0	7.964601769911504	104.38105616558963	JUN;JUND;SRC;ZBTB16;NCOA3;SRF;TP53BP1;JUNB;SIRT1
regulation of type I interferon production (GO:0032479)	8/85	2.164686588593588E-6	6.991389659236126E-5	0	0	9.411764705882353	122.75985853894858	CREBBP;XRCC6;PRKDC;XRCC5;EP300;CTNNB1;RELA;NFKB1
histone lysine methylation (GO:0034968)	5/22	2.1810476898959246E-6	6.99992852926975E-5	0	0	22.727272727272727	296.2660273844341	KMT2A;RBBP5;EHMT2;ASH2L;EZH2
